student_name,teacher_name,grade,time_in,time_out,what_happened,does_students_behavior_pose_a_safety_risk_to_them_or_others,student_sent_to_administrator,isla_debrief_completed,coached_student_on_appropriate_behavior_skill,practiced_re_connection_conversation_with_you,did_the_student_complete_a_re_connection_card,did_the_student_do_the_re_connection_conversation_with_their_teacher,did_the_student_reenter_the_classroom,if_not_why,minutes_in_office,notes,time_lost,date
Septima Vector,Hawkeye,7,2019-10-16T08:58:42Z,2019-10-16T09:10:53Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:12:11Z,,12.1833333333333,2019-10-16
Septima Vector,Nick Fury,7,2019-10-16T10:24:46.:00Z,2019-10-16T12:50:47Z,,No,Yes,Yes,Yes,No,No,No,No,Student not ready,1899-12-30T02:26:00Z,,146.000000007947,2019-10-16
Septima Vector,Hawkman,7,2020-02-25T13:27:54Z,2020-02-25T14:10:32Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Student not ready,,,42.6333333333333,2020-02-25
Myrtle Warren,Wasp,7,2020-02-26T08:30:06Z,2020-02-26T08:41:57Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,No,Stayed until end of period,,[ISLA facilitator notes],11.85,2020-02-26
Myrtle Warren,Wasp,7,2020-03-03T10:32:06Z,2020-03-03T10:53:57Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Student not ready,,,21.85,2020-03-03
Myrtle Warren,Wonder Woman,7,2020-02-13T11:14:42Z,2020-02-13T11:49:56Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:35:14Z,,35.2333333412806,2020-02-13
Arthur Weasley,Wasp,7,2020-02-26T08:31:32Z,2020-02-26T08:59:44Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,No,Stayed until end of period,,[ISLA facilitator notes],28.2,2020-02-26
Arthur Weasley,Nick Fury,7,2020-01-14T08:33:49Z,2020-01-14T09:04:59Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,Yes,No,Other,1899-12-30T00:31:10Z,[ISLA facilitator notes],31.1666666666667,2020-01-14
Bill Weasley,Thor,6,2019-09-12T12:31:17Z,2019-09-12T13:33:24Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T01:02:07Z,,62.1166666666667,2019-09-12
Bill Weasley,Thor,6,2019-10-02T09:17:09Z,2019-10-02T09:33:59Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:16:50Z,,16.8333333333333,2019-10-02
Bill Weasley,Thor,6,2019-10-04T10:31:48.:00Z,2019-10-04T10:49:49Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,Yes,No,Student not ready,1899-12-30T00:18:00Z,[ISLA facilitator notes],18.0000000079473,2019-10-04
Bill Weasley,Thor,6,2019-10-29T13:12:16Z,,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Stayed until end of period,,,,2019-10-29
Bill Weasley,Hank Pym,6,2020-01-22T13:51:15Z,2020-01-22T14:09:15Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:17:59.:00Z,,18,2020-01-22
Charlie Weasley,Thor,8,2019-10-15T08:45:23Z,2019-10-15T08:48:21Z,,,,,,,,,,,1899-12-30T00:02:58Z,,2.96666666666667,2019-10-15
Charlie Weasley,Thor,8,2019-10-16T09:09:46Z,2019-10-16T09:11:33Z,,No,No,No,Yes,No,No,No,Yes,Other,1899-12-30T00:01:47Z,[ISLA facilitator notes],1.78333333333333,2019-10-16
Charlie Weasley,Thor,8,2019-10-16T10:14:05Z,2019-10-16T10:19:01Z,,,,,,,,,,,1899-12-30T00:04:56Z,,4.93333333333333,2019-10-16
Charlie Weasley,Thor,8,2019-12-10T08:35:56Z,2019-12-10T08:46:55Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Other,1899-12-30T00:10:59Z,[ISLA facilitator notes],10.9833333333333,2019-12-10
Charlie Weasley,Thor,8,2019-12-18T10:15:12Z,2019-12-18T10:22:05Z,,,,,,,,,,,1899-12-30T00:06:53Z,,6.88333333333333,2019-12-18
Charlie Weasley,Thor,8,2020-01-09T09:10:02Z,2020-01-09T09:17:05Z,,,,,,,,,,,1899-12-30T00:07:03Z,,7.05,2020-01-09
Charlie Weasley,Thor,8,2020-01-10T10:15:05Z,2020-01-10T10:20:38Z,,,,,,,,,,,1899-12-30T00:05:33Z,,5.55,2020-01-10
Charlie Weasley,Thor,8,2020-01-16T09:59:56Z,2020-01-16T10:08:51Z,[teacher report of what happened],,,No,No,No,,,,,1899-12-30T00:08:55Z,,8.91666666666667,2020-01-16
Charlie Weasley,Thor,8,2020-01-29T09:40:58Z,2020-01-29T09:54:43Z,,,,No,Yes,No,No,,,,1899-12-30T00:13:45Z,,13.75,2020-01-29
Charlie Weasley,Nick Fury,8,2020-02-10T09:57:10Z,2020-02-10T12:14:31Z,[teacher report of what happened],Yes,Yes,No,No,No,No,No,No,Other,1899-12-30T02:17:20.:00Z,[ISLA facilitator notes],137.349999992053,2020-02-10
Charlie Weasley,Cyclops,8,,2020-01-09T09:36:32Z,,,,,,,,,,,,,,
Fred Weasley,Thor,8,2019-10-25T09:57:54Z,2019-10-25T11:20:54Z,[teacher report of what happened],Yes,Yes,Yes,No,No,No,No,No,ISS,1899-12-30T01:23:00Z,[ISLA facilitator notes],83,2019-10-25
George Weasley,Thor,7,2019-12-02T10:42:52Z,2019-12-02T10:56:14Z,,No,No,No,No,No,No,Yes,No,,1899-12-30T00:13:22Z,[ISLA facilitator notes],13.3666666666667,2019-12-02
Ginny Weasley,Thor,7,2020-02-05T12:12:00Z,2020-02-05T12:30:39Z,[teacher report of what happened],No,No,No,Yes,No,No,Yes,Yes,,1899-12-30T00:18:39Z,,18.65,2020-02-05
Hugo Weasley,Captain America,8,2019-09-12T12:58:37Z,2019-09-12T13:36:09.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:37:33Z,,37.5499999920527,2019-09-12
Molly Weasley,Wolverine,7,2019-09-20T11:17:01Z,2019-09-20T12:11:32Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T00:54:31Z,[ISLA facilitator notes],54.5166666666667,2019-09-20
Molly Weasley,Nick Fury,7,2019-10-31T08:55:53.:00Z,2019-10-31T10:16:54Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T01:21:00Z,,81.0000000079473,2019-10-31
Molly Weasley,Hawkman,7,2019-10-30T13:26:25Z,2019-10-30T15:09:52Z,[teacher report of what happened],Yes,Yes,No,Yes,No,No,No,No,ISS,1899-12-30T01:43:27Z,,103.45,2019-10-30
Percy Weasley,Wolverine,7,2019-10-31T11:56:24Z,2019-10-31T12:10:41Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:14:17Z,,14.2833333333333,2019-10-31
Percy Weasley,Wolverine,7,2019-11-12T12:08:55Z,2019-11-12T12:21:59Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,Other,1899-12-30T00:13:04Z,[ISLA facilitator notes],13.066666674614,2019-11-12
Percy Weasley,Wonder Woman,7,2019-10-14T13:39:07Z,2019-10-14T14:11:55.:00Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:32:48.:00Z,,32.8166666507721,2019-10-14
Percy Weasley,Wonder Woman,7,2020-01-29T13:39:15Z,2020-01-29T14:10:37.:00Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:31:22.:00Z,,31.3833333253861,2020-01-29
Percy Weasley,Hawkeye,7,2019-12-09T12:11:23Z,2019-12-09T12:37:38Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Teacher not ready,1899-12-30T00:26:15Z,,26.25,2019-12-09
Percy Weasley,Cosmic Boy,7,2019-10-30T11:54:06Z,2019-10-30T12:28:26Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,,1899-12-30T00:34:20Z,,34.3333333333333,2019-10-30
Ron Weasley,Wolverine,7,2019-11-12T12:06:22Z,2019-11-12T12:14:19Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,Other,1899-12-30T00:07:57Z,[ISLA facilitator notes],7.95000000794729,2019-11-12
Ron Weasley,Hawkeye,7,2019-10-01T10:33:03Z,2019-10-01T10:59:45Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:26:42Z,,26.7,2019-10-01
Ron Weasley,Hawkeye,7,2019-10-14T10:48:33Z,2019-10-14T10:58:38Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:10:05Z,,10.0833333333333,2019-10-14
Ron Weasley,Hawkeye,7,2019-10-23T11:51:30Z,2019-10-23T13:22:29Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T01:30:59Z,,90.9833333333333,2019-10-23
Ron Weasley,Shazam!,7,2020-03-05T10:08:19Z,2020-03-05T10:43:57.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,,,,,35.6499999920527,2020-03-05
Oliver Wood,Wonder Woman,7,2019-09-12T14:41:42Z,2019-09-12T15:05:04Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:23:22Z,[ISLA facilitator notes],23.3666666666667,2019-09-12
Rose Weasley,Wonder Woman,7,2019-09-27T13:54:15Z,2019-09-27T15:08:52Z,,No,No,Yes,No,No,No,No,No,Stayed until end of period,1899-12-30T01:14:37Z,,74.6166666666667,2019-09-27
Corban Yaxley,Wonder Woman,7,2019-10-09T10:31:04Z,2019-10-09T10:42:07Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:11:03Z,,11.05,2019-10-09
Corban Yaxley,Wonder Woman,7,2019-11-04T10:28:47Z,2019-11-04T10:56:53Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Teacher not ready,1899-12-30T00:28:06Z,[ISLA facilitator notes],28.1,2019-11-04
Blaise Zabini,Wonder Woman,7,2019-12-12T14:40:54Z,2019-12-12T15:07:14Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,,1899-12-30T00:26:20Z,,26.3333333412806,2019-12-12
Akela,Wonder Woman,7,2020-01-23T10:36:41Z,2020-01-23T10:55:35Z,[teacher report of what happened],No,No,No,Yes,No,No,No,Yes,,1899-12-30T00:18:54Z,,18.9,2020-01-23
Aladdin,Wonder Woman,7,2020-01-23T13:45:26Z,2020-01-23T14:05:52.:00Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:20:26.:00Z,,20.4499999920527,2020-01-23
Alice in Wonderland,Wonder Woman,7,2020-01-27T13:22:57Z,2020-01-27T14:08:24Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,1899-12-30T00:45:27Z,[ISLA facilitator notes],45.45,2020-01-27
Amos,Wonder Woman,7,2020-01-28T10:44:03Z,2020-01-28T10:57:50Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Other,1899-12-30T00:13:46.:00Z,[ISLA facilitator notes],13.783333325386,2020-01-28
Amos,Wonder Woman,7,2020-01-29T10:46:04Z,2020-01-29T11:16:05.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:30:01.:00Z,,30.0333333174388,2020-01-29
Amos,Nick Fury,7,2019-11-04T10:04:41Z,2019-11-04T10:18:38Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,Other,1899-12-30T00:13:57Z,[ISLA facilitator notes],13.9500000079473,2019-11-04
Anastasia,Wonder Woman,7,2020-02-13T13:52:58Z,2020-02-13T14:10:18.:00Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:17:20.:00Z,,17.3499999841054,2020-02-13
Anastasia,Hawkman,7,2020-01-29T10:09:29Z,2020-01-29T10:17:44Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:08:15Z,,8.25,2020-01-29
Aurora,Wonder Woman,7,2020-02-18T10:31:40.:00Z,2020-02-18T10:57:56Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,1899-12-30T00:26:15Z,,26.2500000079473,2020-02-18
Aurora,Wonder Woman,7,2020-03-02T10:59:56Z,2020-03-02T11:55:27Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,No,No,Student not ready,,,55.516666674614,2020-03-02
Aurora,Nick Fury,7,2020-02-05T11:58:52Z,2020-02-05T14:05:52Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,ISS,1899-12-30T02:07:00Z,,127,2020-02-05
Aurora,Nick Fury,7,2020-03-05T11:18:51Z,2020-03-05T14:10:58Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,ISS,,,172.116666666667,2020-03-05
Bagheera,Wonder Woman,7,2020-03-05T11:27:23Z,2020-03-05T11:50:12Z,[teacher report of what happened],No,No,No,Yes,Yes,No,No,No,Stayed until end of period,,,22.8166666666667,2020-03-05
Bagheera,Silver Surfer,7,2019-11-06T09:19:22Z,2019-11-06T09:35:25.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:16:03.:00Z,,16.0666666587194,2019-11-06
Baloo,Batman,6,2019-10-28T12:13:00Z,2019-10-28T13:18:40Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T01:05:40Z,,65.6666666666667,2019-10-28
Baloo,The Atom,6,2020-02-18T09:32:56Z,2020-02-18T09:41:12Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,Yes,,1899-12-30T00:08:16Z,[ISLA facilitator notes],8.26666666666667,2020-02-18
Bambi,Batman,6,2020-02-25T11:39:26.:00Z,2020-02-25T12:14:58Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,35.516666674614,2020-02-25
Bambi,Nick Fury,6,2020-02-26T12:19:31Z,2020-02-26T15:04:59.:00Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,No,ISS,,,165.483333317439,2020-02-26
Bambi,Saturn Girl,6,2019-11-22T13:34:16Z,2019-11-22T15:17:19Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,No,ISS,1899-12-30T01:43:03Z,,103.05,2019-11-22
Belle,Superman,8,2019-10-29T11:24:34Z,2019-10-29T11:52:41Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:28:06.:00Z,,28.1166666587194,2019-10-29
Bolt,Superman,8,2019-12-04T11:05:03Z,2019-12-04T11:14:47.:00Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Not enough time left in period,1899-12-30T00:09:44.:00Z,,9.74999999205271,2019-12-04
Bolt,Dr. Strange,8,2019-10-01T09:38:54Z,2019-10-01T09:54:51Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:15:57Z,,15.95,2019-10-01
Bolt,Dr. Strange,8,2020-01-22T09:04:27Z,2020-01-22T10:33:57.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,,No,No,Student not ready,1899-12-30T01:29:30.:00Z,,89.5166666587194,2020-01-22
Bolt,Dr. Strange,8,2020-02-24T14:12:51Z,2020-02-24T15:01:32Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,,[ISLA facilitator notes],48.6833333333333,2020-02-24
Bullseye,Superman,7,2020-01-14T08:29:39Z,2020-01-14T09:04:12Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,Yes,No,Other,1899-12-30T00:34:33Z,[ISLA facilitator notes],34.55,2020-01-14
Bruni,Superman,7,2020-01-17T08:44:55Z,2020-01-17T09:05:18Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:20:23Z,,20.383333325386,2020-01-17
Buster,Superman,6,2020-01-27T14:35:39Z,2020-01-27T15:00:38.:00Z,[teacher report of what happened],No,Yes,No,No,No,No,No,No,Other,1899-12-30T00:25:00Z,[ISLA facilitator notes],24.9999999920527,2020-01-27
Buster,Shazam!,6,2019-11-19T13:50:13Z,2019-11-19T14:17:10Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:26:57Z,,26.95,2019-11-19
Buzz Lightyear,Superman,6,2020-01-27T14:38:32Z,2020-01-27T15:00:38.:00Z,[teacher report of what happened],No,Yes,No,No,No,,No,No,Other,1899-12-30T00:22:06.:00Z,[ISLA facilitator notes],22.1166666587194,2020-01-27
Captain Hook,Superman,8,2020-02-28T10:09:14Z,2020-02-28T10:31:13.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,,[ISLA facilitator notes],21.9999999920527,2020-02-28
Chip,Superman,6,2020-03-02T13:44:17Z,2020-03-02T14:11:04.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,,,26.7999999920527,2020-03-02
Chip,Lightning Lad,6,2019-12-12T10:18:59.:00Z,2019-12-12T10:56:10Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:37:10Z,,37.166666674614,2019-12-12
Chip,Lightning Lad,6,2020-01-16T10:45:15Z,2020-01-16T10:54:33Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Not enough time left in period,1899-12-30T00:09:17.:00Z,,9.3,2020-01-16
Chip,Saturn Girl,6,2019-12-20T08:53:19Z,2019-12-20T09:14:13.:00Z,[teacher report of what happened],Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:20:55Z,,20.9166666587194,2019-12-20
Chip,Hawkman,6,2020-02-11T11:42:08Z,2020-02-11T12:03:39Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:21:31Z,,21.516666674614,2020-02-11
Cinderella,Superman,7,2020-03-03T09:53:43Z,2020-03-03T10:04:49.:00Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,No,No,Teacher not ready,,,11.1166666507721,2020-03-03
Cinderella,Hawkeye,7,2019-11-25T12:12:00Z,2019-11-25T12:37:58Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:25:58Z,,25.9666666666667,2019-11-25
Cinderella,Hawkeye,7,2019-12-16T14:44:30Z,2019-12-16T15:07:35.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:23:05.:00Z,,23.0999999920527,2019-12-16
Cinderella,Cosmic Boy,7,2019-09-23T11:24:27Z,2019-09-23T11:49:38Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:25:11Z,,25.1833333333333,2019-09-23
Cinderella,Cosmic Boy,7,2019-10-25T10:39:20Z,2019-10-25T11:13:45Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Other,1899-12-30T00:34:25Z,[ISLA facilitator notes],34.4166666666667,2019-10-25
Cinderella,Cosmic Boy,7,2019-12-16T11:46:45Z,2019-12-16T11:56:26Z,,No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:09:41Z,,9.68333334128062,2019-12-16
Cinderella,Cosmic Boy,7,2020-02-05T13:58:47.:00Z,2020-02-05T14:17:55Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Student not ready,1899-12-30T00:19:07Z,,19.116666674614,2020-02-05
Cinderella,Cosmic Boy,7,2020-02-07T13:47:40Z,2020-02-07T14:11:31Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:23:51Z,,23.85,2020-02-07
Cinderella,Cosmic Boy,7,2020-03-03T13:28:42Z,2020-03-03T14:11:11Z,,No,No,Yes,Yes,No,No,No,No,Stayed until end of period,,,42.4833333333333,2020-03-03
Cinderella,Hawkman,7,2019-12-18T08:30:41Z,,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,,,,2019-12-18
Cinderella,Hawkman,7,2020-03-06T09:36:12Z,2020-03-06T10:39:24Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Other,,[ISLA facilitator notes],63.2,2020-03-06
Cinderella,Cyclops,7,2019-10-02T14:50:44Z,2019-10-02T15:09:44Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:19:00Z,,19,2019-10-02
Cinderella,Shazam!,7,2020-02-06T14:47:55Z,2020-02-06T15:05:40Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:17:45Z,,17.75,2020-02-06
Cinderella,Shazam!,7,2020-02-13T14:20:25Z,2020-02-13T15:04:08Z,[teacher report of what happened],No,No,No,Yes,Yes,No,No,No,Stayed until end of period,1899-12-30T00:43:43Z,,43.7166666666667,2020-02-13
Cinderella,Shazam!,7,2020-03-04T14:29:37Z,2020-03-04T14:47:03Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,,,17.4333333333333,2020-03-04
Cinderella,Shazam!,7,2020-03-11T14:42:23Z,2020-03-11T15:05:31Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,,,23.1333333333333,2020-03-11
Cleo,Spider-Man,8,2020-02-27T11:13:40Z,2020-02-27T11:25:25Z,[teacher report of what happened],Yes,Yes,No,No,No,No,No,No,OSS,,,11.7500000079473,2020-02-27
Coco,The Atom,6,2020-03-10T10:22:20Z,2020-03-10T10:43:18Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,,,20.9666666666667,2020-03-10
Coco,Nick Fury,6,2019-11-04T08:08:44.:00Z,2019-11-04T15:07:45Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T06:59:00Z,,419.000000007947,2019-11-04
Coco,The Flash,6,2020-01-15T09:13:55Z,2020-01-15T10:00:55Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T00:47:00Z,,46.9999999920527,2020-01-15
Copper,Nick Fury,8,2019-09-30T08:54:43Z,2019-09-30T09:12:46Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T00:18:03Z,,18.05,2019-09-30
Donald Duck,Nick Fury,7,2019-10-28T11:39:00Z,2019-10-28T14:39:00Z,[teacher report of what happened],Yes,Yes,Yes,No,No,No,No,No,ISS,1899-12-30T03:00:00Z,,180,2019-10-28
Donald Duck,Cosmic Boy,7,2019-11-05T14:26:32Z,2019-11-05T15:04:37Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:38:05Z,,38.0833333333333,2019-11-05
Donald Duck,Cosmic Boy,7,2019-11-26T13:26:24Z,2019-11-26T14:17:49Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,No,Student not ready,1899-12-30T00:51:25Z,[ISLA facilitator notes],51.4166666666667,2019-11-26
Donald Duck,Cosmic Boy,7,2020-02-07T11:47:10Z,2020-02-07T11:56:06Z,[teacher report of what happened],No,No,No,Yes,Yes,No,No,No,Stayed until end of period,1899-12-30T00:08:56Z,,8.93333333333333,2020-02-07
Daisy Duck,Nick Fury,8,2019-11-26T10:39:54Z,2019-11-26T15:07:35.:00Z,,Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T04:27:42Z,,267.699999992053,2019-11-26
Dodger,Nick Fury,8,2019-11-26T10:40:51Z,2019-11-26T15:08:10.:00Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T04:27:19.:00Z,,267.333333325386,2019-11-26
Dory,Nick Fury,6,2019-12-13T08:59:51Z,2019-12-13T13:00:42Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T04:00:51Z,,240.85,2019-12-13
Dory,Hawkman,6,2020-02-11T11:41:13Z,2020-02-11T12:00:04Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:18:51Z,,18.8500000079473,2020-02-11
Duchess,Nick Fury,8,2020-01-13T10:15:05Z,2020-01-13T15:04:57Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T04:49:52Z,,289.866666674614,2020-01-13
Duey,Nick Fury,7,2020-01-14T08:31:57Z,2020-01-14T09:05:26Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,Yes,No,Other,1899-12-30T00:33:29Z,[ISLA facilitator notes],33.4833333333333,2020-01-14
Duey,Shazam!,7,2020-03-04T14:31:38Z,2020-03-04T14:47:41.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,,,16.0666666587194,2020-03-04
Eeyore,Nick Fury,8,2020-02-04T14:19:48Z,2020-02-04T15:05:03Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,ISS,1899-12-30T00:45:14.:00Z,,45.25,2020-02-04
Eeyore,Nick Fury,8,2020-02-05T08:29:48Z,,[teacher report of what happened],Yes,Yes,No,Yes,No,No,No,No,ISS,,,,2020-02-05
Elsa,Nick Fury,7,2020-02-20T10:47:16.:00Z,2020-02-20T10:56:09Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:08:52Z,,8.86666668256124,2020-02-20
Elsa,Cosmic Boy,7,2019-12-06T11:22:08Z,2019-12-06T11:50:24Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,Yes,,1899-12-30T00:28:16Z,,28.2666666666667,2019-12-06
Elsa,Cosmic Boy,7,2019-12-16T11:18:59Z,2019-12-16T11:54:43Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:35:44Z,,35.7333333333333,2019-12-16
Elsa,Cosmic Boy,7,2020-01-09T11:52:14Z,2020-01-09T12:24:09Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:31:55Z,,31.9166666666667,2020-01-09
Elsa,Cosmic Boy,7,2020-02-11T13:41:08Z,2020-02-11T14:12:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Stayed until end of period,1899-12-30T00:31:09Z,,31.15,2020-02-11
Elsa,Cosmic Boy,7,2020-02-27T14:02:18Z,2020-02-27T14:11:59Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,,,9.68333333333333,2020-02-27
Elsa,Cosmic Boy,7,2020-03-03T13:31:56Z,2020-03-03T14:13:50Z,[teacher report of what happened],No,No,Yes,No,No,No,No,No,Stayed until end of period,,,41.9,2020-03-03
Figaro,Nick Fury,6,2020-02-26T12:22:11Z,2020-02-26T15:04:59.:00Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,No,ISS,,,162.816666658719,2020-02-26
